"x"
"danceability",1.14578709339535
"energy",2.40152468996703
"loudness",2.00362757642836
"speechiness",1.09017510520638
"acousticness",1.1713011363851
"instrumentalness",1.0955688820122
"liveness",1.05696677375659
"valence",1.30385169469885
"tempo",1.06991240075552
